SrcAddr,DstAddr,Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,SrcMac,DstMac,Packet_num,Class
10.0.1.172,10.0.1.150,58325,1111,496.0,186.0,261465.0,87155.0,0.0,0.0,3.794,2.7545,0.0,0.0,2.688586,2.7145,310,66,60,60,0.011382,1,7.0,682.0,348621.0,0,0.0,0.0,0.0,527.148,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,86,0
10.0.1.172,10.0.1.150,58327,1111,496.0,186.0,204466.0,68155.0,0.0,0.0,4.851667,2.777,0.0,0.0,3.025426,2.683,310,66,60,60,0.014555,1,7.0,682.0,272621.0,0,0.0,0.0,0.0,412.229,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,87,0
10.0.1.172,10.0.1.150,58333,1111,496.0,186.0,238768.0,79589.0,0.0,0.0,4.154667,2.7875,0.0,0.0,2.999847,2.7105,310,66,60,60,0.012464,1,7.0,682.0,318357.0,0,0.0,0.0,0.0,481.386,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,88,0
10.0.1.172,10.0.1.150,58335,1111,496.0,186.0,239113.0,79704.0,0.0,0.0,4.148667,2.2825,0.0,0.0,3.267949,2.2155,310,66,60,60,0.0124459999999999,1,7.0,682.0,318817.0,0,0.0,0.0,0.0,482.083,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,89,0
10.0.1.172,10.0.1.150,58338,1111,496.0,186.0,175627.0,58542.0,0.0,0.0,5.648333,3.1525,0.0,0.0,4.385197,3.1475,310,66,60,60,0.0169449999999999,1,7.0,682.0,234169.0,0,0.0,0.0,0.0,354.087,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,90,0
10.0.1.172,10.0.1.150,58340,1111,496.0,186.0,259573.0,86524.0,0.0,0.0,3.821667,2.787,0.0,0.0,2.707,2.75,310,66,60,60,0.011465,1,7.0,682.0,346097.0,0,0.0,0.0,0.0,523.332,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,91,0
10.0.1.172,10.0.1.150,58343,1111,496.0,186.0,238004.0,79335.0,0.0,0.0,4.168,2.7635,0.0,0.0,3.017334,2.7255,310,66,60,60,0.012504,1,7.0,682.0,317338.0,0,0.0,0.0,0.0,479.846,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,92,0
10.0.1.172,10.0.1.150,58345,1111,496.0,186.0,258895.0,86298.0,0.0,0.0,3.831667,2.7665,0.0,0.0,2.071145,2.6645,310,66,60,60,0.011495,1,7.0,682.0,345194.0,0,0.0,0.0,0.0,521.966,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,93,0
10.0.1.172,10.0.1.150,58350,1111,496.0,186.0,239228.0,79743.0,0.0,0.0,4.146667,2.7925,0.0,0.0,2.983942,2.7755,310,66,60,60,0.01244,1,7.0,682.0,318971.0,0,0.0,0.0,0.0,482.315,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,94,0
10.0.1.172,10.0.1.150,58353,1111,496.0,186.0,284295.0,94765.0,0.0,0.0,3.489333,2.2795,0.0,0.0,2.540854,2.2445,310,66,60,60,0.010468,1,7.0,682.0,379060.0,0,0.0,0.0,0.0,573.175,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,95,0
10.0.1.172,10.0.1.150,58358,1111,496.0,186.0,258985.0,86328.0,0.0,0.0,3.830333,2.78,0.0,0.0,2.7143580000000003,2.721,310,66,60,60,0.011491,1,7.0,682.0,345314.0,0,0.0,0.0,0.0,522.148,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,96,0
10.0.1.172,10.0.1.150,58361,1111,496.0,186.0,262087.0,87362.0,0.0,0.0,3.785,2.689,0.0,0.0,1.67359,2.629,310,66,60,60,0.011355,1,7.0,682.0,349450.0,0,0.0,0.0,0.0,528.402,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,97,0
10.0.1.172,10.0.1.150,58365,1111,496.0,186.0,239382.0,79794.0,0.0,0.0,4.144,2.8065,0.0,0.0,2.987527,2.7425,310,66,60,60,0.0124319999999999,1,7.0,682.0,319176.0,0,0.0,0.0,0.0,482.625,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,98,0
10.0.1.172,10.0.1.150,58370,1111,496.0,186.0,220821.0,73607.0,0.0,0.0,4.492333,2.77,0.0,0.0,3.3523980000000004,2.694,310,66,60,60,0.013477,1,7.0,682.0,294428.0,0,0.0,0.0,0.0,445.203,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,99,0
10.0.1.172,10.0.1.150,58372,1111,496.0,186.0,206480.0,68827.0,0.0,0.0,4.804333,3.0645,0.0,0.0,2.620772,3.0615,310,66,60,60,0.0144129999999999,1,7.0,682.0,275307.0,0,0.0,0.0,0.0,416.291,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,100,0
10.0.1.172,10.0.1.150,58375,1111,496.0,186.0,260390.0,86797.0,0.0,0.0,3.809667,2.803,0.0,0.0,2.700195,2.726,310,66,60,60,0.011429,1,7.0,682.0,347187.0,0,0.0,0.0,0.0,524.98,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,101,0
10.0.1.172,10.0.1.150,58378,1111,496.0,186.0,290313.0,96771.0,0.0,0.0,3.417,2.2245,0.0,0.0,2.3237650000000003,2.1405,310,66,60,60,0.010251,1,7.0,682.0,387084.0,0,0.0,0.0,0.0,585.309,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,102,0
10.0.1.172,10.0.1.150,58379,1111,496.0,186.0,219858.0,73286.0,0.0,0.0,4.512,2.7125,0.0,0.0,2.889562,2.6865,310,66,60,60,0.013536,1,7.0,682.0,293144.0,0,0.0,0.0,0.0,443.262,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,103,0
10.0.1.172,10.0.1.150,58382,1111,496.0,186.0,206595.0,68865.0,0.0,0.0,4.801667,3.7735,0.0,0.0,3.396698,3.7005,310,66,60,60,0.014405,1,7.0,682.0,275460.0,0,0.0,0.0,0.0,416.522,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,104,0
10.0.1.172,10.0.1.150,58385,1111,496.0,186.0,259369.00000000003,86456.0,0.0,0.0,3.824667,2.8055,0.0,0.0,2.709381,2.7385,310,66,60,60,0.011474,1,7.0,682.0,345825.0,0,0.0,0.0,0.0,522.921,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,105,0
10.0.1.172,10.0.1.150,58388,1111,496.0,186.0,21394.0,7131.0,0.0,0.0,46.368,41.8805,0.0,0.0,6.425858,41.7855,310,66,60,60,0.139104,1,7.0,682.0,28525.0,0,0.0,0.0,0.0,43.133,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,106,1
10.0.1.172,10.0.1.150,58391,1111,496.0,186.0,20074.0,6691.0,0.0,0.0,49.416,44.197,0.0,0.0,10.082495,44.191,310,66,60,60,0.148248,1,7.0,682.0,26766.0,0,0.0,0.0,0.0,40.473,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,107,1
10.0.1.172,10.0.1.150,58394,1111,496.0,186.0,22537.0,7512.0,0.0,0.0,44.017332,42.798,0.0,0.0,2.12914,42.793,310,66,60,60,0.132052,1,7.0,682.0,30049.0,0,0.0,0.0,0.0,45.437,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,108,1
10.0.1.172,10.0.1.150,58397,1111,496.0,186.0,19026.0,6342.0,0.0,0.0,52.139668,50.406,0.0,0.0,2.943382,50.401,310,66,60,60,0.156419,1,7.0,682.0,25368.0,0,0.0,0.0,0.0,38.359,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,109,1
10.0.1.172,10.0.1.150,58398,1111,496.0,186.0,20160.0,6720.0,0.0,0.0,49.206668,42.166,0.0,0.0,10.022406,42.161,310,66,60,60,0.14762,1,7.0,682.0,26880.0,0,0.0,0.0,0.0,40.645,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,110,1
10.0.1.172,10.0.1.150,58403,1111,496.0,186.0,21852.0,7284.0,0.0,0.0,45.397332,46.794,0.0,0.0,2.796116,46.788,310,66,60,60,0.136192,1,7.0,682.0,29135.0,0,0.0,0.0,0.0,44.055,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,111,1
10.0.1.172,10.0.1.150,58410,1111,496.0,186.0,20159.0,6720.0,0.0,0.0,49.21,46.3885,0.0,0.0,6.265235,46.3225,310,66,60,60,0.1476299999999999,1,7.0,682.0,26878.0,0,0.0,0.0,0.0,40.642,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,112,1
10.0.1.172,10.0.1.150,58413,1111,496.0,186.0,18580.0,6193.0,0.0,0.0,53.38966800000001,50.531,0.0,0.0,4.381802,50.451,310,66,60,60,0.160169,1,7.0,682.0,24774.0,0,0.0,0.0,0.0,37.46,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,113,1
10.0.1.172,10.0.1.150,58414,1111,496.0,186.0,21818.0,7273.0,0.0,0.0,45.466668,44.5115,0.0,0.0,7.209578,44.4445,310,66,60,60,0.1364,1,7.0,682.0,29091.0,0,0.0,0.0,0.0,43.988,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,114,1
10.0.1.172,10.0.1.150,58418,1111,496.0,186.0,20629.0,6876.0,0.0,0.0,48.088332,46.817,0.0,0.0,2.692346,46.805,310,66,60,60,0.144265,1,7.0,682.0,27505.0,0,0.0,0.0,0.0,41.59,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,115,1
10.0.1.172,10.0.1.150,58420,1111,2298.0,882.0,3373.0,1352.0,0.0,0.0,605.72375,372.752375,0.0,0.0,489.6655,385.28225,311,66,60,60,4.845964,1,23.0,3180.0,4725.0,0,0.0,0.0,0.0,4.54,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,116,1
10.0.1.172,10.0.1.150,58423,1111,496.0,186.0,20063.0,6688.0,0.0,0.0,49.443332,46.426,0.0,0.0,6.389333000000001,46.362,310,66,60,60,0.14833,1,7.0,682.0,26751.0,0,0.0,0.0,0.0,40.45,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,117,1
10.0.1.172,10.0.1.150,58428,1111,496.0,186.0,20075.0,6692.0,0.0,0.0,49.415332,46.3635,0.0,0.0,4.640964,46.2385,310,66,60,60,0.148246,1,7.0,682.0,26766.0,0,0.0,0.0,0.0,40.473,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,118,1
10.0.1.172,10.0.1.150,58431,1111,496.0,186.0,19563.0,6521.0,0.0,0.0,50.707668,46.487,0.0,0.0,7.545636,46.482,310,66,60,60,0.152123,1,7.0,682.0,26084.0,0,0.0,0.0,0.0,39.442,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,119,1
10.0.1.172,10.0.1.150,58436,1111,496.0,186.0,16891.0,5630.0,0.0,0.0,58.728332,52.412,0.0,0.0,8.948396,52.307,310,66,60,60,0.1761849999999999,1,7.0,682.0,22522.0,0,0.0,0.0,0.0,34.055,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,120,1
10.0.1.172,10.0.1.150,58440,1111,496.0,186.0,16172.0,5391.0,0.0,0.0,61.34233199999999,56.1465,0.0,0.0,10.69086,56.0865,310,66,60,60,0.184027,1,7.0,682.0,21562.0,0,0.0,0.0,0.0,32.604,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,121,1
10.0.1.172,10.0.1.150,58444,1111,1057.0,618.0,1484.0,977.039,0.0,0.0,143.23375,506.727562,0.0,0.0,107.166242,701.620188,311,66,60,60,4.560721,1,15.0,1675.0,2461.0,0,0.0,0.0,0.0,3.07,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,122,1
10.0.1.172,10.0.1.150,58448,1111,436.0,486.0,520.952,762.63,0.0,0.0,46.762,638.366,0.0,0.0,2.475,710.289688,310,66,60,60,4.468744,1,11.0,922.0,1284.0,0,0.0,0.0,0.0,2.238,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,123,1
10.0.1.172,10.0.1.150,58516,1111,496.0,186.0,261764.0,87255.0,0.0,0.0,3.789667,2.7085,0.0,0.0,2.6886240000000003,2.6905,310,66,60,60,0.011369,1,7.0,682.0,349019.0,0,0.0,0.0,0.0,527.751,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,124,0
10.0.1.172,10.0.1.150,58517,1111,496.0,186.0,274134.0,91378.0,0.0,0.0,3.618667,2.1735,0.0,0.0,2.580532,2.0695,310,66,60,60,0.010856,1,7.0,682.0,365512.0,0,0.0,0.0,0.0,552.69,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,125,0
10.0.1.172,10.0.1.150,58519,1111,496.0,186.0,239614.0,79871.0,0.0,0.0,4.14,2.861,0.0,0.0,2.805853,2.725,310,66,60,60,0.01242,1,7.0,682.0,319485.0,0,0.0,0.0,0.0,483.092,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,126,0
10.0.1.172,10.0.1.150,58520,1111,496.0,186.0,249560.0,83187.0,0.0,0.0,3.975,1.6285,0.0,0.0,3.629616,1.5845,310,66,60,60,0.011925,1,7.0,682.0,332746.0,0,0.0,0.0,0.0,503.145,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,127,0
10.0.1.172,10.0.1.150,58521,1111,496.0,186.0,111286.0,37095.0,0.0,0.0,8.914,5.148,0.0,0.0,6.797303,5.141,310,66,60,60,0.026742,1,7.0,682.0,148381.0,0,0.0,0.0,0.0,224.366,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,128,0
10.0.1.172,10.0.1.150,58522,1111,496.0,186.0,154960.0,51653.0,0.0,0.0,6.401667,7.192,0.0,0.0,5.820463,7.152,310,66,60,60,0.019205,1,7.0,682.0,206613.0,0,0.0,0.0,0.0,312.419,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,129,0
10.0.1.172,10.0.1.150,58523,1111,496.0,186.0,268012.0,89337.0,0.0,0.0,3.701333,2.157,0.0,0.0,2.837244,2.151,310,66,60,60,0.011104,1,7.0,682.0,357349.0,0,0.0,0.0,0.0,540.346,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,130,0
10.0.1.172,10.0.1.150,58524,1111,496.0,186.0,331477.0,110492.0,0.0,0.0,2.992667,1.741,0.0,0.0,2.1369990000000003,1.667,310,66,60,60,0.008978,1,7.0,682.0,441969.0,0,0.0,0.0,0.0,668.3,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,131,0
10.0.1.172,10.0.1.150,58525,1111,496.0,186.0,275505.0,91835.0,0.0,0.0,3.600667,2.206,0.0,0.0,2.703807,2.146,310,66,60,60,0.0108019999999999,1,7.0,682.0,367339.0,0,0.0,0.0,0.0,555.453,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,132,0
10.0.1.172,10.0.1.150,58526,1111,496.0,186.0,270447.0,90149.0,0.0,0.0,3.668,2.84,0.0,0.0,2.435132,2.799,310,66,60,60,0.011004,1,7.0,682.0,360596.0,0,0.0,0.0,0.0,545.256,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,133,0
10.0.1.172,10.0.1.150,58527,1111,496.0,186.0,224384.0,74795.0,0.0,0.0,4.421,2.628,0.0,0.0,3.321913,2.611,310,66,60,60,0.0132629999999999,1,7.0,682.0,299178.0,0,0.0,0.0,0.0,452.386,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,134,0
10.0.1.172,10.0.1.150,58528,1111,496.0,186.0,151814.0,50605.0,0.0,0.0,6.534333,2.0535,0.0,0.0,6.611876,2.0475,310,66,60,60,0.019603,1,7.0,682.0,202418.0,0,0.0,0.0,0.0,306.076,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,135,0
10.0.1.172,10.0.1.150,58529,1111,496.0,186.0,180004.0,60001.0,0.0,0.0,5.511,5.3985,0.0,0.0,4.351269,5.3295,310,66,60,60,0.016533,1,7.0,682.0,240005.0,0,0.0,0.0,0.0,362.911,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,136,0
10.0.1.172,10.0.1.150,58530,1111,496.0,186.0,321730.0,107243.0,0.0,0.0,3.083333,1.999,0.0,0.0,2.252744,1.92,310,66,60,60,0.00925,1,7.0,682.0,428973.0,0,0.0,0.0,0.0,648.649,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,137,0
10.0.1.172,10.0.1.150,58531,1111,496.0,186.0,138858.0,46286.0,0.0,0.0,7.144,1.759,0.0,0.0,7.803538,1.753,310,66,60,60,0.021432,1,7.0,682.0,185144.0,0,0.0,0.0,0.0,279.955,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,138,0
10.0.1.172,10.0.1.150,58532,1111,496.0,186.0,213916.0,71305.0,0.0,0.0,4.637333,4.873,0.0,0.0,2.332717,4.76,310,66,60,60,0.013912,1,7.0,682.0,285221.0,0,0.0,0.0,0.0,431.282,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,139,0
10.0.1.172,10.0.1.150,58533,1111,496.0,186.0,288792.0,96264.0,0.0,0.0,3.435,2.2445,0.0,0.0,2.493674,2.2265,310,66,60,60,0.010305,1,7.0,682.0,385056.0,0,0.0,0.0,0.0,582.242,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,140,0
10.0.1.172,10.0.1.150,58534,1111,496.0,186.0,270718.0,90239.0,0.0,0.0,3.664333,2.698,0.0,0.0,2.590275,2.654,310,66,60,60,0.010993,1,7.0,682.0,360957.0,0,0.0,0.0,0.0,545.802,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,141,0
10.0.1.172,10.0.1.150,58535,1111,496.0,186.0,241147.0,80382.0,0.0,0.0,4.113667,2.6895,0.0,0.0,2.977011,2.6845,310,66,60,60,0.012341,1,7.0,682.0,321530.0,0,0.0,0.0,0.0,486.184,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,142,0
10.0.1.172,10.0.1.150,58536,1111,496.0,186.0,150829.0,50276.0,0.0,0.0,6.577,2.878,0.0,0.0,5.818553,2.834,310,66,60,60,0.019731,1,7.0,682.0,201105.0,0,0.0,0.0,0.0,304.09,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,143,0
10.0.1.172,10.0.1.150,58537,1111,496.0,186.0,209770.0,69923.0,0.0,0.0,4.729,2.331,0.0,0.0,3.605639,2.257,310,66,60,60,0.014187,1,7.0,682.0,279693.0,0,0.0,0.0,0.0,422.922,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,144,0
10.0.1.172,10.0.1.150,58538,1111,496.0,186.0,211124.0,70375.0,0.0,0.0,4.698667,4.155,0.0,0.0,3.443445,4.035,310,66,60,60,0.014096,1,7.0,682.0,281498.0,0,0.0,0.0,0.0,425.653,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,145,0
10.0.1.172,10.0.1.150,58542,1111,496.0,186.0,246276.0,82092.0,0.0,0.0,4.028,2.1265,0.0,0.0,3.250569,2.0915,310,66,60,60,0.012084,1,7.0,682.0,328368.0,0,0.0,0.0,0.0,496.524,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,146,0
10.0.1.172,10.0.1.150,58545,1111,496.0,186.0,240582.0,80194.0,0.0,0.0,4.123333000000001,2.7645,0.0,0.0,2.973153,2.6825,310,66,60,60,0.01237,1,7.0,682.0,320776.0,0,0.0,0.0,0.0,485.044,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,147,0
10.0.1.172,10.0.1.150,58546,1111,496.0,186.0,228063.0,76021.0,0.0,0.0,4.349667,2.5615,0.0,0.0,3.3134660000000005,2.5275,310,66,60,60,0.013049,1,7.0,682.0,304085.0,0,0.0,0.0,0.0,459.805,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,148,0
10.0.1.172,10.0.1.150,58548,1111,496.0,186.0,264416.0,88139.0,0.0,0.0,3.751667,2.164,0.0,0.0,2.869718,2.161,310,66,60,60,0.011255,1,7.0,682.0,352554.0,0,0.0,0.0,0.0,533.096,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,149,0
10.0.1.172,10.0.1.150,58552,1111,496.0,186.0,288904.0,96301.0,0.0,0.0,3.433667,2.1905,0.0,0.0,2.519333,2.1555,310,66,60,60,0.010301,1,7.0,682.0,385205.0,0,0.0,0.0,0.0,582.468,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,150,0
10.0.1.172,10.0.1.150,58555,1111,496.0,186.0,224621.0,74874.0,0.0,0.0,4.416333,3.183,0.0,0.0,2.038012,3.15,310,66,60,60,0.013249,1,7.0,682.0,299494.0,0,0.0,0.0,0.0,452.864,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,151,0
10.0.1.172,10.0.1.150,58557,1111,496.0,186.0,219891.0,73297.0,0.0,0.0,4.5113330000000005,2.73,0.0,0.0,3.3802510000000003,2.696,310,66,60,60,0.013534,1,7.0,682.0,293188.0,0,0.0,0.0,0.0,443.328,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,152,0
10.0.1.172,10.0.1.150,58562,1111,496.0,186.0,182476.0,60825.0,0.0,0.0,5.436333,3.1815,0.0,0.0,4.121716,3.1475,310,66,60,60,0.016309,1,7.0,682.0,243301.0,0,0.0,0.0,0.0,367.895,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,153,0
10.0.1.172,10.0.1.150,58565,1111,496.0,186.0,222123.0,74041.0,0.0,0.0,4.466,2.7695,0.0,0.0,3.320533,2.7355,310,66,60,60,0.0133979999999999,1,7.0,682.0,296164.0,0,0.0,0.0,0.0,447.828,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,154,0
10.0.1.172,10.0.1.150,58576,1111,496.0,186.0,262180.0,87393.0,0.0,0.0,3.783667,2.1765,0.0,0.0,2.901667,2.1425,310,66,60,60,0.011351,1,7.0,682.0,349573.0,0,0.0,0.0,0.0,528.588,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,155,0
10.0.1.172,10.0.1.150,58579,1111,496.0,186.0,241050.0,80350.0,0.0,0.0,4.115333000000001,3.219,0.0,0.0,2.906924,3.185,310,66,60,60,0.012346,1,7.0,682.0,321400.0,0,0.0,0.0,0.0,485.987,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,156,0
10.0.1.172,10.0.1.150,58580,1111,496.0,186.0,194003.0,64668.00000000001,0.0,0.0,5.113333,3.673,0.0,0.0,3.6255,3.638,310,66,60,60,0.01534,1,7.0,682.0,258670.00000000003,0,0.0,0.0,0.0,391.134,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,157,0
10.0.1.172,10.0.1.150,58585,1111,496.0,186.0,241558.0,80519.0,0.0,0.0,4.106667,2.763,0.0,0.0,2.972117,2.696,310,66,60,60,0.01232,1,7.0,682.0,322078.0,0,0.0,0.0,0.0,487.013,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,158,0
10.0.1.172,10.0.1.150,58588,1111,496.0,186.0,241265.0,80422.0,0.0,0.0,4.111667,2.251,0.0,0.0,3.2543,2.178,310,66,60,60,0.0123349999999999,1,7.0,682.0,321686.0,0,0.0,0.0,0.0,486.421,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,159,0
10.0.1.172,10.0.1.150,58589,1111,496.0,186.0,262087.0,87362.0,0.0,0.0,3.785,2.2345,0.0,0.0,2.891104,2.1755,310,66,60,60,0.011355,1,7.0,682.0,349450.0,0,0.0,0.0,0.0,528.402,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,160,0
10.0.1.172,10.0.1.150,58594,1111,496.0,186.0,222821.0,74274.0,0.0,0.0,4.452,3.17,0.0,0.0,3.16337,3.106,310,66,60,60,0.013356,1,7.0,682.0,297095.0,0,0.0,0.0,0.0,449.236,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,161,0
10.0.1.172,10.0.1.150,58597,1111,496.0,186.0,220755.0,73585.0,0.0,0.0,4.493666999999999,2.8065,0.0,0.0,3.19227,2.6835,310,66,60,60,0.013481,1,7.0,682.0,294340.0,0,0.0,0.0,0.0,445.071,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,162,0
10.0.1.172,10.0.1.150,58602,1111,496.0,186.0,268060.0,89353.0,0.0,0.0,3.700667,2.7765,0.0,0.0,2.613403,2.7065,310,66,60,60,0.0111019999999999,1,7.0,682.0,357413.0,0,0.0,0.0,0.0,540.443,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,163,0
10.0.1.172,10.0.1.150,58609,1111,496.0,186.0,193952.0,64650.99999999999,0.0,0.0,5.114667,3.748,0.0,0.0,1.947824,3.688,310,66,60,60,0.015344,1,7.0,682.0,258603.0,0,0.0,0.0,0.0,391.032,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,164,0
10.0.1.172,10.0.1.150,58610,1111,496.0,186.0,219210.0,73070.0,0.0,0.0,4.525333,2.7435,0.0,0.0,3.393394,2.7055,310,66,60,60,0.013576,1,7.0,682.0,292281.0,0,0.0,0.0,0.0,441.956,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,165,0
10.0.1.172,10.0.1.150,58617,1111,496.0,186.0,242266.0,80755.0,0.0,0.0,4.094666999999999,2.726,0.0,0.0,2.985251,2.544,310,66,60,60,0.012284,1,7.0,682.0,323022.0,0,0.0,0.0,0.0,488.44,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,166,0
10.0.1.172,10.0.1.150,58618,1111,496.0,186.0,223289.0,74430.0,0.0,0.0,4.442667,3.1395,0.0,0.0,3.160088,3.0975,310,66,60,60,0.013328,1,7.0,682.0,297719.0,0,0.0,0.0,0.0,450.18,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,167,0
10.0.1.172,10.0.1.150,58623,1111,496.0,186.0,262596.0,87532.0,0.0,0.0,3.777667,2.68,0.0,0.0,2.683798,2.663,310,66,60,60,0.011333,1,7.0,682.0,350128.0,0,0.0,0.0,0.0,529.427,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,168,0
10.0.1.172,10.0.1.150,58628,1111,496.0,186.0,201530.0,67177.0,0.0,0.0,4.922333,4.7845,0.0,0.0,3.877496,4.7505,310,66,60,60,0.0147669999999999,1,7.0,682.0,268707.0,0,0.0,0.0,0.0,406.311,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,169,0
10.0.1.172,10.0.1.150,58630,1111,496.0,186.0,158180.0,52727.0,0.0,0.0,6.271333,4.72,0.0,0.0,3.3046910000000005,4.609,310,66,60,60,0.0188139999999999,1,7.0,682.0,210907.0,0,0.0,0.0,0.0,318.911,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,170,0
10.0.1.172,10.0.1.150,58634,1111,496.0,186.0,262573.0,87524.0,0.0,0.0,3.778,2.1645,0.0,0.0,2.916151,2.1075,310,66,60,60,0.011334,1,7.0,682.0,350097.0,0,0.0,0.0,0.0,529.381,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,171,0
